date,scope,category,activity,quantity,unit,emission_factor
2025-08-20,Scope 2,Purchased Electricity,State Grid,277.4039830868304,kWh,0.716
2025-08-20,Scope 2,Purchased Electricity,Rooftop Solar,128.55083907105382,kWh,0.0
2025-08-21,Scope 2,Purchased Electricity,State Grid,351.08693312911765,kWh,0.716
2025-08-21,Scope 2,Purchased Electricity,Rooftop Solar,108.05431419271513,kWh,0.0
2025-08-22,Scope 2,Purchased Electricity,State Grid,367.77813957172754,kWh,0.716
2025-08-22,Scope 2,Purchased Electricity,Rooftop Solar,137.98404430775616,kWh,0.0
2025-08-22,Scope 3,Waste Generated,Mixed Municipal Waste,75.33657031993027,kg,0.45
2025-08-22,Scope 3,Waste Generated,Scrap Metal & Cardboard,66.65173810327245,kg,0.02
2025-08-23,Scope 2,Purchased Electricity,State Grid,349.6273761283565,kWh,0.716
2025-08-23,Scope 2,Purchased Electricity,Rooftop Solar,125.00461169942406,kWh,0.0
2025-08-23,Scope 1,Mobile Combustion,Delivery Truck (Diesel),53.24769244477823,Liter,2.68
2025-08-23,Scope 1,Mobile Combustion,Company Cars (Petrol),29.780910904588644,Liter,2.31
2025-08-24,Scope 2,Purchased Electricity,State Grid,345.9157155856884,kWh,0.716
2025-08-24,Scope 2,Purchased Electricity,Rooftop Solar,133.4478456431794,kWh,0.0
2025-08-25,Scope 2,Purchased Electricity,State Grid,356.16848662187937,kWh,0.716
2025-08-25,Scope 2,Purchased Electricity,Rooftop Solar,110.8355576292516,kWh,0.0
2025-08-26,Scope 2,Purchased Electricity,State Grid,308.01950174708503,kWh,0.716
2025-08-26,Scope 2,Purchased Electricity,Rooftop Solar,128.63552090334042,kWh,0.0
2025-08-26,Scope 1,Stationary Combustion,DG Set (Diesel),20.933380102425325,Liter,2.68
2025-08-27,Scope 2,Purchased Electricity,State Grid,279.73484284739544,kWh,0.716
2025-08-27,Scope 2,Purchased Electricity,Rooftop Solar,104.59730030744593,kWh,0.0
2025-08-28,Scope 2,Purchased Electricity,State Grid,343.6614898919053,kWh,0.716
2025-08-28,Scope 2,Purchased Electricity,Rooftop Solar,134.7033146037009,kWh,0.0
2025-08-29,Scope 2,Purchased Electricity,State Grid,350.02899389643767,kWh,0.716
2025-08-29,Scope 2,Purchased Electricity,Rooftop Solar,122.92049546080067,kWh,0.0
2025-08-29,Scope 3,Waste Generated,Mixed Municipal Waste,82.71693672676723,kg,0.45
2025-08-29,Scope 3,Waste Generated,Scrap Metal & Cardboard,62.56152040804481,kg,0.02
2025-08-30,Scope 2,Purchased Electricity,State Grid,323.7104879355808,kWh,0.716
2025-08-30,Scope 2,Purchased Electricity,Rooftop Solar,145.3271850372452,kWh,0.0
2025-08-30,Scope 1,Mobile Combustion,Delivery Truck (Diesel),39.43568055961822,Liter,2.68
2025-08-30,Scope 1,Mobile Combustion,Company Cars (Petrol),23.390900740391718,Liter,2.31
2025-08-31,Scope 2,Purchased Electricity,State Grid,344.3890710270785,kWh,0.716
2025-08-31,Scope 2,Purchased Electricity,Rooftop Solar,104.21742976542613,kWh,0.0
2025-09-01,Scope 2,Purchased Electricity,State Grid,202.36578074400788,kWh,0.716
2025-09-01,Scope 2,Purchased Electricity,Rooftop Solar,223.34557402123986,kWh,0.0
2025-09-02,Scope 2,Purchased Electricity,State Grid,273.26261370756583,kWh,0.716
2025-09-02,Scope 2,Purchased Electricity,Rooftop Solar,201.78612250777294,kWh,0.0
2025-09-03,Scope 2,Purchased Electricity,State Grid,239.4314899729422,kWh,0.716
2025-09-03,Scope 2,Purchased Electricity,Rooftop Solar,195.35151045074082,kWh,0.0
2025-09-04,Scope 2,Purchased Electricity,State Grid,292.48249763465014,kWh,0.716
2025-09-04,Scope 2,Purchased Electricity,Rooftop Solar,207.30094375799553,kWh,0.0
2025-09-05,Scope 2,Purchased Electricity,State Grid,248.19927613541174,kWh,0.716
2025-09-05,Scope 2,Purchased Electricity,Rooftop Solar,180.12802560510997,kWh,0.0
2025-09-05,Scope 3,Waste Generated,Mixed Municipal Waste,100.16902023753921,kg,0.45
2025-09-05,Scope 3,Waste Generated,Scrap Metal & Cardboard,68.18404244011069,kg,0.02
2025-09-06,Scope 2,Purchased Electricity,State Grid,217.15562640868126,kWh,0.716
2025-09-06,Scope 2,Purchased Electricity,Rooftop Solar,181.91963469550518,kWh,0.0
2025-09-06,Scope 1,Mobile Combustion,Delivery Truck (Diesel),28.231392141597663,Liter,2.68
2025-09-06,Scope 1,Mobile Combustion,Company Cars (Petrol),23.472835144460934,Liter,2.31
2025-09-07,Scope 2,Purchased Electricity,State Grid,285.69522864980684,kWh,0.716
2025-09-07,Scope 2,Purchased Electricity,Rooftop Solar,210.2290627086634,kWh,0.0
2025-09-08,Scope 2,Purchased Electricity,State Grid,235.44056394490954,kWh,0.716
2025-09-08,Scope 2,Purchased Electricity,Rooftop Solar,227.72017562870903,kWh,0.0
2025-09-09,Scope 2,Purchased Electricity,State Grid,212.47402852860188,kWh,0.716
2025-09-09,Scope 2,Purchased Electricity,Rooftop Solar,197.37966424329971,kWh,0.0
2025-09-10,Scope 2,Purchased Electricity,State Grid,299.24272866186607,kWh,0.716
2025-09-10,Scope 2,Purchased Electricity,Rooftop Solar,187.63142840267616,kWh,0.0
2025-09-11,Scope 2,Purchased Electricity,State Grid,301.3021328533509,kWh,0.716
2025-09-11,Scope 2,Purchased Electricity,Rooftop Solar,183.0788040316155,kWh,0.0
2025-09-12,Scope 2,Purchased Electricity,State Grid,274.18892819392073,kWh,0.716
2025-09-12,Scope 2,Purchased Electricity,Rooftop Solar,205.99496333863232,kWh,0.0
2025-09-12,Scope 3,Waste Generated,Mixed Municipal Waste,66.81227790012754,kg,0.45
2025-09-12,Scope 3,Waste Generated,Scrap Metal & Cardboard,61.492720798259654,kg,0.02
2025-09-13,Scope 2,Purchased Electricity,State Grid,287.33077833214,kWh,0.716
2025-09-13,Scope 2,Purchased Electricity,Rooftop Solar,203.03409618410308,kWh,0.0
2025-09-13,Scope 1,Mobile Combustion,Delivery Truck (Diesel),47.14773795604095,Liter,2.68
2025-09-13,Scope 1,Mobile Combustion,Company Cars (Petrol),22.3408795548092,Liter,2.31
2025-09-14,Scope 2,Purchased Electricity,State Grid,310.3117432999313,kWh,0.716
2025-09-14,Scope 2,Purchased Electricity,Rooftop Solar,191.197331041878,kWh,0.0
2025-09-15,Scope 2,Purchased Electricity,State Grid,217.8573880538197,kWh,0.716
2025-09-15,Scope 2,Purchased Electricity,Rooftop Solar,214.87521487304775,kWh,0.0
2025-09-16,Scope 2,Purchased Electricity,State Grid,284.1907204056189,kWh,0.716
2025-09-16,Scope 2,Purchased Electricity,Rooftop Solar,206.16817987004515,kWh,0.0
2025-09-17,Scope 2,Purchased Electricity,State Grid,270.87072341186825,kWh,0.716
2025-09-17,Scope 2,Purchased Electricity,Rooftop Solar,192.3629312986448,kWh,0.0
2025-09-18,Scope 2,Purchased Electricity,State Grid,258.6412988390988,kWh,0.716
2025-09-18,Scope 2,Purchased Electricity,Rooftop Solar,181.43317641472484,kWh,0.0
2025-09-19,Scope 2,Purchased Electricity,State Grid,206.7101643772177,kWh,0.716
2025-09-19,Scope 2,Purchased Electricity,Rooftop Solar,203.55534150269008,kWh,0.0
2025-09-19,Scope 3,Waste Generated,Mixed Municipal Waste,68.24121674412157,kg,0.45
2025-09-19,Scope 3,Waste Generated,Scrap Metal & Cardboard,64.84877708032046,kg,0.02
2025-09-20,Scope 2,Purchased Electricity,State Grid,237.12539188713777,kWh,0.716
2025-09-20,Scope 2,Purchased Electricity,Rooftop Solar,214.63149378141833,kWh,0.0
2025-09-20,Scope 1,Mobile Combustion,Delivery Truck (Diesel),46.59710308990274,Liter,2.68
2025-09-20,Scope 1,Mobile Combustion,Company Cars (Petrol),21.60551505306924,Liter,2.31
2025-09-21,Scope 2,Purchased Electricity,State Grid,254.10846575222564,kWh,0.716
2025-09-21,Scope 2,Purchased Electricity,Rooftop Solar,185.3436921108231,kWh,0.0
2025-09-22,Scope 2,Purchased Electricity,State Grid,237.5658949240243,kWh,0.716
2025-09-22,Scope 2,Purchased Electricity,Rooftop Solar,196.69807594692946,kWh,0.0
2025-09-23,Scope 2,Purchased Electricity,State Grid,235.50451312382427,kWh,0.716
2025-09-23,Scope 2,Purchased Electricity,Rooftop Solar,213.52770543046142,kWh,0.0
2025-09-23,Scope 1,Stationary Combustion,DG Set (Diesel),14.194784550889377,Liter,2.68
2025-09-24,Scope 2,Purchased Electricity,State Grid,225.4085345447236,kWh,0.716
2025-09-24,Scope 2,Purchased Electricity,Rooftop Solar,179.93869797921886,kWh,0.0
2025-09-25,Scope 2,Purchased Electricity,State Grid,255.06279497372176,kWh,0.716
2025-09-25,Scope 2,Purchased Electricity,Rooftop Solar,201.9105625920461,kWh,0.0
2025-09-25,Scope 1,Stationary Combustion,DG Set (Diesel),7.97015570691833,Liter,2.68
2025-09-26,Scope 2,Purchased Electricity,State Grid,201.61371852905486,kWh,0.716
2025-09-26,Scope 2,Purchased Electricity,Rooftop Solar,175.14226453893625,kWh,0.0
2025-09-26,Scope 3,Waste Generated,Mixed Municipal Waste,62.0219840270084,kg,0.45
2025-09-26,Scope 3,Waste Generated,Scrap Metal & Cardboard,59.39674272858891,kg,0.02
2025-09-27,Scope 2,Purchased Electricity,State Grid,258.7123551675892,kWh,0.716
2025-09-27,Scope 2,Purchased Electricity,Rooftop Solar,196.5140275311263,kWh,0.0
2025-09-27,Scope 1,Mobile Combustion,Delivery Truck (Diesel),37.79174934516341,Liter,2.68
2025-09-27,Scope 1,Mobile Combustion,Company Cars (Petrol),23.778140888362337,Liter,2.31
2025-09-28,Scope 2,Purchased Electricity,State Grid,194.62492026257314,kWh,0.716
2025-09-28,Scope 2,Purchased Electricity,Rooftop Solar,217.1709575820014,kWh,0.0
2025-09-29,Scope 2,Purchased Electricity,State Grid,270.0288446102185,kWh,0.716
2025-09-29,Scope 2,Purchased Electricity,Rooftop Solar,201.28825816607173,kWh,0.0
2025-09-30,Scope 2,Purchased Electricity,State Grid,254.3158202667555,kWh,0.716
2025-09-30,Scope 2,Purchased Electricity,Rooftop Solar,194.14869510884603,kWh,0.0
2025-10-01,Scope 2,Purchased Electricity,State Grid,294.1787145448695,kWh,0.716
2025-10-01,Scope 2,Purchased Electricity,Rooftop Solar,183.11752282731715,kWh,0.0
2025-10-02,Scope 2,Purchased Electricity,State Grid,206.52047666897445,kWh,0.716
2025-10-02,Scope 2,Purchased Electricity,Rooftop Solar,201.36687744436793,kWh,0.0
2025-10-03,Scope 2,Purchased Electricity,State Grid,265.42953244258945,kWh,0.716
2025-10-03,Scope 2,Purchased Electricity,Rooftop Solar,204.9045204184331,kWh,0.0
2025-10-03,Scope 3,Waste Generated,Mixed Municipal Waste,75.43954790639391,kg,0.45
2025-10-03,Scope 3,Waste Generated,Scrap Metal & Cardboard,65.67921200689065,kg,0.02
2025-10-04,Scope 2,Purchased Electricity,State Grid,238.45440955912107,kWh,0.716
2025-10-04,Scope 2,Purchased Electricity,Rooftop Solar,212.4308057527296,kWh,0.0
2025-10-04,Scope 1,Mobile Combustion,Delivery Truck (Diesel),39.13034374547243,Liter,2.68
2025-10-04,Scope 1,Mobile Combustion,Company Cars (Petrol),24.20146559663748,Liter,2.31
2025-10-05,Scope 2,Purchased Electricity,State Grid,238.061717286188,kWh,0.716
2025-10-05,Scope 2,Purchased Electricity,Rooftop Solar,198.80233738457758,kWh,0.0
2025-10-06,Scope 2,Purchased Electricity,State Grid,213.37931549979425,kWh,0.716
2025-10-06,Scope 2,Purchased Electricity,Rooftop Solar,188.42388822469007,kWh,0.0
2025-10-07,Scope 2,Purchased Electricity,State Grid,226.67285841795805,kWh,0.716
2025-10-07,Scope 2,Purchased Electricity,Rooftop Solar,203.59360663730158,kWh,0.0
2025-10-08,Scope 2,Purchased Electricity,State Grid,261.2517014411063,kWh,0.716
2025-10-08,Scope 2,Purchased Electricity,Rooftop Solar,181.82390201713977,kWh,0.0
2025-10-09,Scope 2,Purchased Electricity,State Grid,229.33690876664812,kWh,0.716
2025-10-09,Scope 2,Purchased Electricity,Rooftop Solar,195.89660978704066,kWh,0.0
2025-10-10,Scope 2,Purchased Electricity,State Grid,237.61650167414118,kWh,0.716
2025-10-10,Scope 2,Purchased Electricity,Rooftop Solar,188.36117782483203,kWh,0.0
2025-10-10,Scope 3,Waste Generated,Mixed Municipal Waste,72.75029547828157,kg,0.45
2025-10-10,Scope 3,Waste Generated,Scrap Metal & Cardboard,66.48183527404521,kg,0.02
2025-10-11,Scope 2,Purchased Electricity,State Grid,264.19753623305843,kWh,0.716
2025-10-11,Scope 2,Purchased Electricity,Rooftop Solar,218.09267199589044,kWh,0.0
2025-10-11,Scope 1,Mobile Combustion,Delivery Truck (Diesel),43.304352613611485,Liter,2.68
2025-10-11,Scope 1,Mobile Combustion,Company Cars (Petrol),26.259821065784266,Liter,2.31
2025-10-12,Scope 2,Purchased Electricity,State Grid,262.7580995498646,kWh,0.716
2025-10-12,Scope 2,Purchased Electricity,Rooftop Solar,192.32640824493407,kWh,0.0
2025-10-13,Scope 2,Purchased Electricity,State Grid,182.05126709626512,kWh,0.716
2025-10-13,Scope 2,Purchased Electricity,Rooftop Solar,184.20255720259092,kWh,0.0
2025-10-14,Scope 2,Purchased Electricity,State Grid,235.2771115477056,kWh,0.716
2025-10-14,Scope 2,Purchased Electricity,Rooftop Solar,189.11738358880058,kWh,0.0
2025-10-15,Scope 2,Purchased Electricity,State Grid,241.86224331829595,kWh,0.716
2025-10-15,Scope 2,Purchased Electricity,Rooftop Solar,227.94873124696267,kWh,0.0
2025-10-16,Scope 2,Purchased Electricity,State Grid,218.1623813316567,kWh,0.716
2025-10-16,Scope 2,Purchased Electricity,Rooftop Solar,202.77211474842264,kWh,0.0
2025-10-17,Scope 2,Purchased Electricity,State Grid,209.24475261373925,kWh,0.716
2025-10-17,Scope 2,Purchased Electricity,Rooftop Solar,211.40253745151097,kWh,0.0
2025-10-17,Scope 3,Waste Generated,Mixed Municipal Waste,80.51382711284778,kg,0.45
2025-10-17,Scope 3,Waste Generated,Scrap Metal & Cardboard,66.65908104852551,kg,0.02
2025-10-18,Scope 2,Purchased Electricity,State Grid,233.46796281642645,kWh,0.716
2025-10-18,Scope 2,Purchased Electricity,Rooftop Solar,209.31897501286647,kWh,0.0
2025-10-18,Scope 1,Mobile Combustion,Delivery Truck (Diesel),36.574172157911065,Liter,2.68
2025-10-18,Scope 1,Mobile Combustion,Company Cars (Petrol),21.221671092026558,Liter,2.31
2025-10-19,Scope 2,Purchased Electricity,State Grid,285.3375258758285,kWh,0.716
2025-10-19,Scope 2,Purchased Electricity,Rooftop Solar,185.5345805158335,kWh,0.0
2025-10-20,Scope 2,Purchased Electricity,State Grid,245.77810949623003,kWh,0.716
2025-10-20,Scope 2,Purchased Electricity,Rooftop Solar,191.94872396852762,kWh,0.0
2025-10-21,Scope 2,Purchased Electricity,State Grid,236.38954047024404,kWh,0.716
2025-10-21,Scope 2,Purchased Electricity,Rooftop Solar,227.17419948695746,kWh,0.0
2025-10-22,Scope 2,Purchased Electricity,State Grid,217.5965185248335,kWh,0.716
2025-10-22,Scope 2,Purchased Electricity,Rooftop Solar,237.5862000981011,kWh,0.0
2025-10-23,Scope 2,Purchased Electricity,State Grid,263.8606163712017,kWh,0.716
2025-10-23,Scope 2,Purchased Electricity,Rooftop Solar,201.62671471566378,kWh,0.0
2025-10-24,Scope 2,Purchased Electricity,State Grid,205.6001833653056,kWh,0.716
2025-10-24,Scope 2,Purchased Electricity,Rooftop Solar,218.03943465205435,kWh,0.0
2025-10-24,Scope 3,Waste Generated,Mixed Municipal Waste,58.700077032739706,kg,0.45
2025-10-24,Scope 3,Waste Generated,Scrap Metal & Cardboard,55.03017973839542,kg,0.02
2025-10-25,Scope 2,Purchased Electricity,State Grid,245.58243428212126,kWh,0.716
2025-10-25,Scope 2,Purchased Electricity,Rooftop Solar,195.35161832313912,kWh,0.0
2025-10-25,Scope 1,Mobile Combustion,Delivery Truck (Diesel),38.61210410778009,Liter,2.68
2025-10-25,Scope 1,Mobile Combustion,Company Cars (Petrol),25.876999098542296,Liter,2.31
2025-10-26,Scope 2,Purchased Electricity,State Grid,215.09726548636667,kWh,0.716
2025-10-26,Scope 2,Purchased Electricity,Rooftop Solar,206.26652353260351,kWh,0.0
2025-10-27,Scope 2,Purchased Electricity,State Grid,259.1096200614616,kWh,0.716
2025-10-27,Scope 2,Purchased Electricity,Rooftop Solar,186.22294370493398,kWh,0.0
2025-10-28,Scope 2,Purchased Electricity,State Grid,304.33156677445055,kWh,0.716
2025-10-28,Scope 2,Purchased Electricity,Rooftop Solar,173.7325172132476,kWh,0.0
2025-10-29,Scope 2,Purchased Electricity,State Grid,233.78971125557908,kWh,0.716
2025-10-29,Scope 2,Purchased Electricity,Rooftop Solar,194.40299748146768,kWh,0.0
2025-10-30,Scope 2,Purchased Electricity,State Grid,237.2432615299339,kWh,0.716
2025-10-30,Scope 2,Purchased Electricity,Rooftop Solar,211.85367444011544,kWh,0.0
2025-10-31,Scope 2,Purchased Electricity,State Grid,286.649345508368,kWh,0.716
2025-10-31,Scope 2,Purchased Electricity,Rooftop Solar,193.6208341366726,kWh,0.0
2025-10-31,Scope 3,Waste Generated,Mixed Municipal Waste,79.27617004602784,kg,0.45
2025-10-31,Scope 3,Waste Generated,Scrap Metal & Cardboard,70.15601861631899,kg,0.02
2025-11-01,Scope 2,Purchased Electricity,State Grid,254.20673672080054,kWh,0.716
2025-11-01,Scope 2,Purchased Electricity,Rooftop Solar,204.05728952809565,kWh,0.0
2025-11-01,Scope 1,Mobile Combustion,Delivery Truck (Diesel),29.06149780228941,Liter,2.68
2025-11-01,Scope 1,Mobile Combustion,Company Cars (Petrol),27.53568538044726,Liter,2.31
2025-11-02,Scope 2,Purchased Electricity,State Grid,267.4748761099505,kWh,0.716
2025-11-02,Scope 2,Purchased Electricity,Rooftop Solar,198.63551656046283,kWh,0.0
2025-11-03,Scope 2,Purchased Electricity,State Grid,251.62104029356254,kWh,0.716
2025-11-03,Scope 2,Purchased Electricity,Rooftop Solar,201.94550213631447,kWh,0.0
2025-11-04,Scope 2,Purchased Electricity,State Grid,259.06271540432573,kWh,0.716
2025-11-04,Scope 2,Purchased Electricity,Rooftop Solar,193.51946551133506,kWh,0.0
2025-11-05,Scope 2,Purchased Electricity,State Grid,241.64658849243648,kWh,0.716
2025-11-05,Scope 2,Purchased Electricity,Rooftop Solar,198.03427814839733,kWh,0.0
2025-11-06,Scope 2,Purchased Electricity,State Grid,229.59152907128683,kWh,0.716
2025-11-06,Scope 2,Purchased Electricity,Rooftop Solar,199.22099875271405,kWh,0.0
2025-11-07,Scope 2,Purchased Electricity,State Grid,276.1595198341606,kWh,0.716
2025-11-07,Scope 2,Purchased Electricity,Rooftop Solar,209.57636729470218,kWh,0.0
2025-11-07,Scope 3,Waste Generated,Mixed Municipal Waste,72.18124978461807,kg,0.45
2025-11-07,Scope 3,Waste Generated,Scrap Metal & Cardboard,69.24787401067393,kg,0.02
2025-11-08,Scope 2,Purchased Electricity,State Grid,212.39366062931404,kWh,0.716
2025-11-08,Scope 2,Purchased Electricity,Rooftop Solar,199.257670928544,kWh,0.0
2025-11-08,Scope 1,Mobile Combustion,Delivery Truck (Diesel),43.19435964651417,Liter,2.68
2025-11-08,Scope 1,Mobile Combustion,Company Cars (Petrol),29.3075411304331,Liter,2.31
2025-11-09,Scope 2,Purchased Electricity,State Grid,204.75048483761697,kWh,0.716
2025-11-09,Scope 2,Purchased Electricity,Rooftop Solar,218.38998978446307,kWh,0.0
2025-11-10,Scope 2,Purchased Electricity,State Grid,241.31456692395358,kWh,0.716
2025-11-10,Scope 2,Purchased Electricity,Rooftop Solar,214.36811790087785,kWh,0.0
2025-11-11,Scope 2,Purchased Electricity,State Grid,230.7713800906196,kWh,0.716
2025-11-11,Scope 2,Purchased Electricity,Rooftop Solar,184.6600256291392,kWh,0.0
2025-11-12,Scope 2,Purchased Electricity,State Grid,243.23016125774387,kWh,0.716
2025-11-12,Scope 2,Purchased Electricity,Rooftop Solar,183.4329775943158,kWh,0.0
2025-11-13,Scope 2,Purchased Electricity,State Grid,320.9956918061679,kWh,0.716
2025-11-13,Scope 2,Purchased Electricity,Rooftop Solar,175.42514869520537,kWh,0.0
2025-11-14,Scope 2,Purchased Electricity,State Grid,319.5316812805729,kWh,0.716
2025-11-14,Scope 2,Purchased Electricity,Rooftop Solar,162.61118196184268,kWh,0.0
2025-11-14,Scope 3,Waste Generated,Mixed Municipal Waste,81.66321615490732,kg,0.45
2025-11-14,Scope 3,Waste Generated,Scrap Metal & Cardboard,62.43538174091951,kg,0.02
2025-11-15,Scope 2,Purchased Electricity,State Grid,245.55393454310394,kWh,0.716
2025-11-15,Scope 2,Purchased Electricity,Rooftop Solar,198.94344377688532,kWh,0.0
2025-11-15,Scope 1,Mobile Combustion,Delivery Truck (Diesel),40.2743612126747,Liter,2.68
2025-11-15,Scope 1,Mobile Combustion,Company Cars (Petrol),24.9440470511335,Liter,2.31
2025-11-16,Scope 2,Purchased Electricity,State Grid,245.17326548899814,kWh,0.716
2025-11-16,Scope 2,Purchased Electricity,Rooftop Solar,185.13771591566837,kWh,0.0
2025-11-17,Scope 2,Purchased Electricity,State Grid,208.29971089305772,kWh,0.716
2025-11-17,Scope 2,Purchased Electricity,Rooftop Solar,206.30398258284796,kWh,0.0
2025-11-18,Scope 2,Purchased Electricity,State Grid,239.5268084210608,kWh,0.716
2025-11-18,Scope 2,Purchased Electricity,Rooftop Solar,195.63180438023218,kWh,0.0
2025-11-19,Scope 2,Purchased Electricity,State Grid,249.12025898267956,kWh,0.716
2025-11-19,Scope 2,Purchased Electricity,Rooftop Solar,205.37135807990603,kWh,0.0
2025-11-20,Scope 2,Purchased Electricity,State Grid,258.5397029480474,kWh,0.716
2025-11-20,Scope 2,Purchased Electricity,Rooftop Solar,215.65462668723222,kWh,0.0
2025-11-21,Scope 2,Purchased Electricity,State Grid,208.7988352930158,kWh,0.716
2025-11-21,Scope 2,Purchased Electricity,Rooftop Solar,207.6062651729509,kWh,0.0
2025-11-21,Scope 3,Waste Generated,Mixed Municipal Waste,57.7832326895806,kg,0.45
2025-11-21,Scope 3,Waste Generated,Scrap Metal & Cardboard,69.53949895658094,kg,0.02
2025-11-22,Scope 2,Purchased Electricity,State Grid,196.04392551757772,kWh,0.716
2025-11-22,Scope 2,Purchased Electricity,Rooftop Solar,197.48224801617133,kWh,0.0
2025-11-22,Scope 1,Mobile Combustion,Delivery Truck (Diesel),41.498779179600014,Liter,2.68
2025-11-22,Scope 1,Mobile Combustion,Company Cars (Petrol),28.11488858992651,Liter,2.31
2025-11-23,Scope 2,Purchased Electricity,State Grid,285.805573935825,kWh,0.716
2025-11-23,Scope 2,Purchased Electricity,Rooftop Solar,204.02451751992416,kWh,0.0
2025-11-24,Scope 2,Purchased Electricity,State Grid,233.4535714956903,kWh,0.716
2025-11-24,Scope 2,Purchased Electricity,Rooftop Solar,214.16149117142862,kWh,0.0
2025-11-25,Scope 2,Purchased Electricity,State Grid,242.7787099469469,kWh,0.716
2025-11-25,Scope 2,Purchased Electricity,Rooftop Solar,214.478902896117,kWh,0.0
2025-11-26,Scope 2,Purchased Electricity,State Grid,194.59854699839232,kWh,0.716
2025-11-26,Scope 2,Purchased Electricity,Rooftop Solar,216.5201662960628,kWh,0.0
2025-11-27,Scope 2,Purchased Electricity,State Grid,224.7085122984386,kWh,0.716
2025-11-27,Scope 2,Purchased Electricity,Rooftop Solar,199.7856145561963,kWh,0.0
2025-11-28,Scope 2,Purchased Electricity,State Grid,250.75651134126613,kWh,0.716
2025-11-28,Scope 2,Purchased Electricity,Rooftop Solar,205.7806025231654,kWh,0.0
2025-11-28,Scope 3,Waste Generated,Mixed Municipal Waste,86.00075203418497,kg,0.45
2025-11-28,Scope 3,Waste Generated,Scrap Metal & Cardboard,61.50698290305941,kg,0.02
2025-11-29,Scope 2,Purchased Electricity,State Grid,265.44058784215827,kWh,0.716
2025-11-29,Scope 2,Purchased Electricity,Rooftop Solar,183.6538144848041,kWh,0.0
2025-11-29,Scope 1,Mobile Combustion,Delivery Truck (Diesel),49.9758454809515,Liter,2.68
2025-11-29,Scope 1,Mobile Combustion,Company Cars (Petrol),26.80830739679751,Liter,2.31
2025-11-30,Scope 2,Purchased Electricity,State Grid,192.56416037855695,kWh,0.716
2025-11-30,Scope 2,Purchased Electricity,Rooftop Solar,201.50607708107668,kWh,0.0
2025-12-01,Scope 2,Purchased Electricity,State Grid,252.52754775531645,kWh,0.716
2025-12-01,Scope 2,Purchased Electricity,Rooftop Solar,205.46901743498643,kWh,0.0
2025-12-02,Scope 2,Purchased Electricity,State Grid,303.784865925556,kWh,0.716
2025-12-02,Scope 2,Purchased Electricity,Rooftop Solar,190.27372908177776,kWh,0.0
2025-12-03,Scope 2,Purchased Electricity,State Grid,212.5177611762248,kWh,0.716
2025-12-03,Scope 2,Purchased Electricity,Rooftop Solar,200.76844954508252,kWh,0.0
2025-12-04,Scope 2,Purchased Electricity,State Grid,231.92866069042728,kWh,0.716
2025-12-04,Scope 2,Purchased Electricity,Rooftop Solar,209.2358569983093,kWh,0.0
2025-12-05,Scope 2,Purchased Electricity,State Grid,230.2396147827602,kWh,0.716
2025-12-05,Scope 2,Purchased Electricity,Rooftop Solar,217.82710378657697,kWh,0.0
2025-12-05,Scope 3,Waste Generated,Mixed Municipal Waste,87.83571917922733,kg,0.45
2025-12-05,Scope 3,Waste Generated,Scrap Metal & Cardboard,63.448398971162405,kg,0.02
2025-12-06,Scope 2,Purchased Electricity,State Grid,255.14162138448336,kWh,0.716
2025-12-06,Scope 2,Purchased Electricity,Rooftop Solar,223.7144392742485,kWh,0.0
2025-12-06,Scope 1,Mobile Combustion,Delivery Truck (Diesel),42.923500569991035,Liter,2.68
2025-12-06,Scope 1,Mobile Combustion,Company Cars (Petrol),27.13625189681595,Liter,2.31
2025-12-07,Scope 2,Purchased Electricity,State Grid,244.00061959751932,kWh,0.716
2025-12-07,Scope 2,Purchased Electricity,Rooftop Solar,176.84320283867984,kWh,0.0
2025-12-08,Scope 2,Purchased Electricity,State Grid,248.02036567462943,kWh,0.716
2025-12-08,Scope 2,Purchased Electricity,Rooftop Solar,197.32623504689855,kWh,0.0
2025-12-09,Scope 2,Purchased Electricity,State Grid,227.81234705291575,kWh,0.716
2025-12-09,Scope 2,Purchased Electricity,Rooftop Solar,194.4572530634872,kWh,0.0
2025-12-10,Scope 2,Purchased Electricity,State Grid,258.6901005117161,kWh,0.716
2025-12-10,Scope 2,Purchased Electricity,Rooftop Solar,200.79345564032246,kWh,0.0
2025-12-11,Scope 2,Purchased Electricity,State Grid,265.4247107425706,kWh,0.716
2025-12-11,Scope 2,Purchased Electricity,Rooftop Solar,213.82066624433386,kWh,0.0
2025-12-12,Scope 2,Purchased Electricity,State Grid,245.46657417915392,kWh,0.716
2025-12-12,Scope 2,Purchased Electricity,Rooftop Solar,201.9157212296744,kWh,0.0
2025-12-12,Scope 3,Waste Generated,Mixed Municipal Waste,69.98146785678236,kg,0.45
2025-12-12,Scope 3,Waste Generated,Scrap Metal & Cardboard,60.42554467564229,kg,0.02
2025-12-13,Scope 2,Purchased Electricity,State Grid,226.6480037065572,kWh,0.716
2025-12-13,Scope 2,Purchased Electricity,Rooftop Solar,222.8192010340617,kWh,0.0
2025-12-13,Scope 1,Mobile Combustion,Delivery Truck (Diesel),41.85214598782931,Liter,2.68
2025-12-13,Scope 1,Mobile Combustion,Company Cars (Petrol),24.51821688484579,Liter,2.31
2025-12-14,Scope 2,Purchased Electricity,State Grid,260.4684412159795,kWh,0.716
